what,kind,bundleId,bundleVersion,description,time
arch,sysinfo,,,"x86",1254955110121
ws,sysinfo,,,"cocoa",1254955110121
locale,sysinfo,,,"en_US",1254955110121
processors,sysinfo,,,"2",1254955110121
java.runtime.name,sysinfo,,,"Java(TM) 2 Runtime Environment, Standard Edition",1254955110121
java.runtime.version,sysinfo,,,"1.5.0_16-b06-284",1254955110121
java.specification.name,sysinfo,,,"Java Platform API Specification",1254955110121
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1254955110121
java.specification.version,sysinfo,,,"1.5",1254955110121
java.vendor,sysinfo,,,"Apple Inc.",1254955110121
java.version,sysinfo,,,"1.5.0_16",1254955110121
java.vm.info,sysinfo,,,"mixed mode",1254955110121
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1254955110121
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1254955110121
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1254955110121
java.vm.specification.version,sysinfo,,,"1.0",1254955110121
java.vm.vendor,sysinfo,,,"Apple Inc.",1254955110121
java.vm.version,sysinfo,,,"1.5.0_16-133",1254955110121
started,bundle,org.rubypeople.rdt.ui,1.2.3.26356,"org.rubypeople.rdt.ui",1254955110205
started,bundle,org.rubypeople.rdt.debug.ui,1.3.1.26263,"org.rubypeople.rdt.debug.ui",1254955110206
started,bundle,com.aptana.rdt.ui,1.3.1.26356,"com.aptana.rdt.ui",1254955110209
started,bundle,org.eclipse.update.scheduler,3.2.200.v20081127,"org.eclipse.update.scheduler",1254955110227
started,bundle,org.radrails.rails.core,1.3.1.26264,"org.radrails.rails.core",1254955110236
started,bundle,org.radrails.rails.ui,1.3.1.26334,"org.radrails.rails.ui",1254955110239
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.102.v200903070248,"org.eclipse.wst.ws.service.policy.ui",1254955110244
