what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1255046262984
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1255046272915
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255046281825
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255046413891
activated,perspective,org.radrails.rails.ui,1.3.1.26334,"org.radrails.rails.ui.PerspectiveRails",1255046416064
activated,view,org.rubypeople.rdt.ui,1.2.3.26356,"org.rubypeople.rdt.ui.RubyExplorer",1255046418754
activated,editor,org.rubypeople.rdt.ui,1.2.3.26356,"org.rubypeople.rdt.ui.EditorRubyFile",1255046424010
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255046431970
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255046761565
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.cut",1255046789170
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1255046793296
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255046798946
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255046865557
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255046879858
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255046882622
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255046885761
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255046933403
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1255046948766
activated,view,org.rubypeople.rdt.ui,1.2.3.26356,"org.rubypeople.rdt.ui.RubyExplorer",1255046968397
opened,editor,org.rubypeople.rdt.ui,1.2.3.26356,"org.rubypeople.rdt.ui.EditorRubyFile",1255046974328
activated,editor,org.rubypeople.rdt.ui,1.2.3.26356,"org.rubypeople.rdt.ui.EditorRubyFile",1255046974433
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.cut",1255047020795
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1255047024292
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255047028349
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255047068584
