what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.server.core,1.1.102.v20090825,"org.eclipse.wst.server.core",1255025375003
started,bundle,org.eclipse.wst.server.ui,1.1.103.v20090909,"org.eclipse.wst.server.ui",1255025375016
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255025375061
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255025376452
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255025378505
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255025403403
opened,editor,org.codehaus.groovy.eclipse.ui,2.0.0.xx-20091006-1400-e35,"org.codehaus.groovy.eclipse.editor.GroovyEditor",1255025411083
activated,editor,org.codehaus.groovy.eclipse.ui,2.0.0.xx-20091006-1400-e35,"org.codehaus.groovy.eclipse.editor.GroovyEditor",1255025411162
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1255025452451
opened,editor,com.aptana.ide.editor.xml,1.5.0.25354,"com.aptana.ide.editors.XMLEditor",1255025452807
activated,editor,com.aptana.ide.editor.xml,1.5.0.25354,"com.aptana.ide.editors.XMLEditor",1255025452899
activated,editor,org.codehaus.groovy.eclipse.ui,2.0.0.xx-20091006-1400-e35,"org.codehaus.groovy.eclipse.editor.GroovyEditor",1255025543241
activated,editor,com.aptana.ide.editor.xml,1.5.0.25354,"com.aptana.ide.editors.XMLEditor",1255025545389
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1255025639691
started,bundle,org.eclipse.jst.server.core,1.2.0.v20090421,"org.eclipse.jst.server.core",1255025639826
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255025645511
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255025671500
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255025674483
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255025736796
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1255025746389
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1255025757267
opened,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1255025757521
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1255025757609
executed,command,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1255025767487
executed,command,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.edit.text.java.source.quickMenu",1255025770614
