what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1255043218323
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1255043317889
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255043366827
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255043387582
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1255043388489
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255043395783
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255043408294
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255043418562
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255043522864
activated,view,org.rubypeople.rdt.ui,1.2.3.26356,"org.rubypeople.rdt.ui.RubyExplorer",1255043529615
opened,editor,org.rubypeople.rdt.ui,1.2.3.26356,"org.rubypeople.rdt.ui.EditorRubyFile",1255043529898
activated,editor,org.rubypeople.rdt.ui,1.2.3.26356,"org.rubypeople.rdt.ui.EditorRubyFile",1255043530003
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255043551886
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255043578263
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1255043583199
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255043585178
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255043626149
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255043632980
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255043636068
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1255043643207
activated,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1255043646202
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1255043648358
activated,editor,org.rubypeople.rdt.ui,1.2.3.26356,"org.rubypeople.rdt.ui.EditorRubyFile",1255043649598
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255043680759
activated,view,org.rubypeople.rdt.ui,1.2.3.26356,"org.rubypeople.rdt.ui.RubyExplorer",1255043709516
