what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1255038930526
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255038958216
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255039029950
activated,view,org.rubypeople.rdt.ui,1.2.3.26356,"org.rubypeople.rdt.ui.RubyExplorer",1255039032808
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255039038031
started,bundle,com.aptana.ide.snippets,1.5.0.24896,"com.aptana.ide.snippets",1255039041317
opened,editor,com.aptana.ide.editor.erb,1.2.3.26264,"com.aptana.ide.editors.ERBEditor",1255039042606
activated,editor,com.aptana.ide.editor.erb,1.2.3.26264,"com.aptana.ide.editors.ERBEditor",1255039042665
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255039042819
activated,view,org.rubypeople.rdt.ui,1.2.3.26356,"org.rubypeople.rdt.ui.RubyExplorer",1255039042847
started,bundle,com.aptana.ide.cloud,1.5.0.26125,"com.aptana.ide.cloud",1255039043028
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255039056773
opened,editor,com.aptana.ide.editor.erb,1.2.3.26264,"com.aptana.ide.editors.ERBEditor",1255039065734
activated,editor,com.aptana.ide.editor.erb,1.2.3.26264,"com.aptana.ide.editors.ERBEditor",1255039065776
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255039065907
activated,view,org.rubypeople.rdt.ui,1.2.3.26356,"org.rubypeople.rdt.ui.RubyExplorer",1255039065931
activated,editor,com.aptana.ide.editor.erb,1.2.3.26264,"com.aptana.ide.editors.ERBEditor",1255039070535
activated,editor,com.aptana.ide.editor.erb,1.2.3.26264,"com.aptana.ide.editors.ERBEditor",1255039070621
closed,editor,com.aptana.ide.editor.erb,1.2.3.26264,"com.aptana.ide.editors.ERBEditor",1255039070621
activated,editor,org.rubypeople.rdt.ui,1.2.3.26356,"org.rubypeople.rdt.ui.EditorRubyFile",1255039073485
closed,editor,com.aptana.ide.editor.erb,1.2.3.26264,"com.aptana.ide.editors.ERBEditor",1255039073485
activated,view,org.rubypeople.rdt.ui,1.2.3.26356,"org.rubypeople.rdt.ui.RubyExplorer",1255039074583
opened,editor,com.aptana.ide.editor.erb,1.2.3.26264,"com.aptana.ide.editors.ERBEditor",1255039074977
activated,editor,com.aptana.ide.editor.erb,1.2.3.26264,"com.aptana.ide.editors.ERBEditor",1255039075076
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1255039081484
