what,kind,bundleId,bundleVersion,description,time
activated,editor,com.aptana.ide.editor.xml,1.5.0.25354,"com.aptana.ide.editors.XMLEditor",1255027722184
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1255027884547
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255027886696
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255027901729
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255027903771
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255027926106
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1255027931212
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255027933250
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255027968253
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1255027975056
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1255027975391
executed,command,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1255027981794
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1255027982567
activated,editor,com.aptana.ide.editor.xml,1.5.0.25354,"com.aptana.ide.editors.XMLEditor",1255027995058
closed,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1255027995058
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255028254347
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255028256009
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255028257003
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255028258433
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1255028264858
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255028266699
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255028286636
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1255028310144
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255028316680
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255028402204
