what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1254952638344
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1254952652604
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1254952654739
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1254952671456
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1254952694014
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1254952719700
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1254952738695
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1254952749233
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1254952750832
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1254952765176
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1254952769834
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1254952792506
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1254952793784
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1254952809786
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1254952812952
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1254952815927
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1254952832926
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1254952881162
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1254952882765
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1254952921133
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1254952926600
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1254952949551
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1254952982492
started,bundle,org.eclipse.wst.server.core,1.1.102.v20090825,"org.eclipse.wst.server.core",1254952982809
started,bundle,org.eclipse.wst.server.ui,1.1.103.v20090909,"org.eclipse.wst.server.ui",1254952982824
