what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255031235817
opened,editor,org.rubypeople.rdt.ui,1.2.3.26356,"org.rubypeople.rdt.ui.EditorRubyFile",1255031236048
activated,editor,org.rubypeople.rdt.ui,1.2.3.26356,"org.rubypeople.rdt.ui.EditorRubyFile",1255031236153
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255031239987
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255031287089
activated,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1255031288430
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1255031298887
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1255031310109
activated,editor,org.rubypeople.rdt.ui,1.2.3.26356,"org.rubypeople.rdt.ui.EditorRubyFile",1255031334375
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1255031381972
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1255031384886
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1255031387994
executed,command,org.tigris.subversion.subclipse.ui,1.6.5,"org.tigris.subversion.subclipse.ui.synchronize",1255031391890
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255031392177
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255031392471
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1255031392496
activated,perspective,org.eclipse.team.ui,3.5.0.I20090430-0408,"org.eclipse.team.ui.TeamSynchronizingPerspective",1255031392528
activated,view,org.eclipse.team.ui,3.5.0.I20090430-0408,"org.eclipse.team.sync.views.SynchronizeView",1255031392566
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255031403985
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255031418849
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255031418911
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255031419290
executed,command,org.tigris.subversion.subclipse.ui,1.6.5,"org.tigris.subversion.subclipse.ui.commit",1255031419297
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255031419433
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255031420153
