what,kind,bundleId,bundleVersion,description,time
started,bundle,org.maven.ide.eclipse.refactoring,0.9.8.200905041414,"org.maven.ide.eclipse.refactoring",1255632853068
started,bundle,com.aptana.ide.pathtools,1.5.0.26125,"com.aptana.ide.pathtools",1255632855887
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255632856692
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255632932281
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.refresh",1255632935398
started,bundle,org.eclipse.compare.core,3.5.0.I20090430-0408,"org.eclipse.compare.core",1255632940719
opened,editor,org.rubypeople.rdt.ui,1.2.3.26356,"org.rubypeople.rdt.ui.EditorRubyFile",1255632940761
started,bundle,com.aptana.rdt.rake,1.3.1.26263,"com.aptana.rdt.rake",1255632940807
activated,editor,org.rubypeople.rdt.ui,1.2.3.26356,"org.rubypeople.rdt.ui.EditorRubyFile",1255632940915
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1255632969035
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255632971482
activated,view,org.rubypeople.rdt.ui,1.2.3.26356,"org.rubypeople.rdt.ui.RubyExplorer",1255632997983
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255632998102
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.refresh",1255632999303
opened,editor,org.rubypeople.rdt.ui,1.2.3.26356,"org.rubypeople.rdt.ui.EditorRubyFile",1255633001330
activated,editor,org.rubypeople.rdt.ui,1.2.3.26356,"org.rubypeople.rdt.ui.EditorRubyFile",1255633001409
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1255633010815
activated,editor,org.rubypeople.rdt.ui,1.2.3.26356,"org.rubypeople.rdt.ui.EditorRubyFile",1255633014249
closed,editor,org.rubypeople.rdt.ui,1.2.3.26356,"org.rubypeople.rdt.ui.EditorRubyFile",1255633014249
activated,view,org.rubypeople.rdt.ui,1.2.3.26356,"org.rubypeople.rdt.ui.RubyExplorer",1255633015473
closed,editor,org.rubypeople.rdt.ui,1.2.3.26356,"org.rubypeople.rdt.ui.EditorRubyFile",1255633015473
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255633016534
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1255633057709
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.refresh",1255633059122
error,log,,,"No property tester contributes a property com.aptana.ide.core.ui.nature to type class org.rubypeople.rdt.internal.core.RubyProject",1255633076028
