what,kind,bundleId,bundleVersion,description,time
java.vendor,sysinfo,,,"Apple Inc.",1256062030100
java.version,sysinfo,,,"1.5.0_16",1256062030100
java.vm.info,sysinfo,,,"mixed mode",1256062030100
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1256062030100
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1256062030100
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1256062030100
java.vm.specification.version,sysinfo,,,"1.0",1256062030100
java.vm.vendor,sysinfo,,,"Apple Inc.",1256062030100
java.vm.version,sysinfo,,,"1.5.0_16-133",1256062030100
started,bundle,com.aptana.ide.desktop.integration.protocolhandler,1.5.0.25611,"com.aptana.ide.desktop.integration.protocolhandler",1256062030273
started,bundle,com.aptana.ide.desktop.integration.server,1.5.0.25497,"com.aptana.ide.desktop.integration.server",1256062030289
started,bundle,com.aptana.ide.installer,1.5.0.25382,"com.aptana.ide.installer",1256062030303
started,bundle,com.aptana.ide.update.eclipse34,1.5.0.26125,"com.aptana.ide.update.eclipse34",1256062030324
started,bundle,com.aptana.ide.update.eclipse35,1.5.0.26125,"com.aptana.ide.update.eclipse35",1256062030366
started,bundle,org.eclipse.equinox.p2.metadata,1.0.100.v20090525,"org.eclipse.equinox.p2.metadata",1256062030598
started,bundle,org.eclipse.equinox.p2.ui,1.0.101.R35x_v20090819,"org.eclipse.equinox.p2.ui",1256062030599
started,bundle,org.eclipse.team.ui,3.5.0.I20090430-0408,"org.eclipse.team.ui",1256062030646
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.1.v200908111817,"org.eclipse.jst.common.project.facet.core",1256062030845
started,bundle,org.tigris.subversion.clientadapter,1.6.4.1,"org.tigris.subversion.clientadapter",1256062031145
started,bundle,org.tigris.subversion.subclipse.mylyn,3.0.0,"org.tigris.subversion.subclipse.mylyn",1256062031177
started,bundle,org.tigris.subversion.subclipse.core,1.6.5,"org.tigris.subversion.subclipse.core",1256062031238
started,bundle,org.eclipse.mylyn.monitor.ui,3.2.2.v20090912-0400-e3x,"org.eclipse.mylyn.monitor.ui",1256062031368
started,bundle,com.collabnet.subversion.merge,1.10.0,"com.collabnet.subversion.merge",1256062032291
started,bundle,org.eclipse.team.cvs.core,3.3.200.I20090430-0408,"org.eclipse.team.cvs.core",1256062032566
started,bundle,org.eclipse.compare,3.5.0.I20090514-0808,"org.eclipse.compare",1256062032618
