what,kind,bundleId,bundleVersion,description,time
started,bundle,org.rubypeople.rdt.debug.core,1.3.1.26263,"org.rubypeople.rdt.debug.core",1256062029888
started,bundle,org.rubypeople.rdt.debug.ui,1.3.1.26263,"org.rubypeople.rdt.debug.ui",1256062029920
started,bundle,org.rubypeople.rdt.launching,1.2.3.26263,"org.rubypeople.rdt.launching",1256062029920
started,bundle,org.rubypeople.rdt.testunit,1.2.3.26263,"org.rubypeople.rdt.testunit",1256062029972
started,bundle,org.rubypeople.rdt.ui,1.2.3.26356,"org.rubypeople.rdt.ui",1256062029972
started,bundle,com.aptana.ide.editor.php,1.1.0.25789,"com.aptana.ide.editor.php",1256062029972
started,bundle,com.aptana.ide.editor.smarty,1.1.0.25789,"com.aptana.ide.editor.smarty",1256062029973
started,bundle,org.codehaus.groovy,1.7.0.xx-20091006-1400-e35,"org.codehaus.groovy",1256062030087
started,bundle,org.codehaus.groovy.eclipse.core,2.0.0.xx-20091006-1400-e35,"org.codehaus.groovy.eclipse.core",1256062030088
started,bundle,org.codehaus.groovy.eclipse.ui,2.0.0.xx-20091006-1400-e35,"org.codehaus.groovy.eclipse.ui",1256062030089
started,bundle,org.eclipse.jdt.core,3.5.1.xx-20091006-1400-e35,"org.eclipse.jdt.core",1256062030092
started,bundle,org.eclipse.jdt.groovy.core,1.0.0.xx-20091006-1400-e35,"org.eclipse.jdt.groovy.core",1256062030093
started,bundle,org.eclipse.egit.core,0.5.0.200908282229,"org.eclipse.egit.core",1256062030094
started,bundle,org.eclipse.egit.ui,0.5.0.200908282229,"org.eclipse.egit.ui",1256062030094
started,bundle,org.spearce.jgit,0.5.0.200908282229,"org.spearce.jgit",1256062030094
os,sysinfo,,,"macosx",1256062030100
arch,sysinfo,,,"x86",1256062030100
ws,sysinfo,,,"cocoa",1256062030100
locale,sysinfo,,,"en_US",1256062030100
processors,sysinfo,,,"2",1256062030100
java.runtime.name,sysinfo,,,"Java(TM) 2 Runtime Environment, Standard Edition",1256062030100
java.runtime.version,sysinfo,,,"1.5.0_16-b06-284",1256062030100
java.specification.name,sysinfo,,,"Java Platform API Specification",1256062030100
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1256062030100
java.specification.version,sysinfo,,,"1.5",1256062030100
