what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.eclipsemonkey.doms,1.5.0.24896,"org.eclipse.eclipsemonkey.doms",1256062075569
started,bundle,org.tmatesoft.svnkit,1.3.0.5847,"org.tmatesoft.svnkit",1256062075807
started,bundle,com.aptana.ide.server.core,1.5.0.24896,"com.aptana.ide.server.core",1256062076202
started,bundle,com.aptana.ide.editor.php.preview,1.1.0.25774,"com.aptana.ide.editor.php.preview",1256062076264
started,bundle,com.aptana.ide.interpreters,1.5.0.24896,"com.aptana.ide.interpreters",1256062076304
started,bundle,com.aptana.ide.php.interpreters.macosx,5.4.2.v20090528,"com.aptana.ide.php.interpreters.macosx",1256062076451
started,bundle,com.aptana.ide.php.interpreters,1.1.0.25774,"com.aptana.ide.php.interpreters",1256062076508
started,bundle,com.aptana.ide.php.debug.core,1.1.0.25774,"com.aptana.ide.php.debug.core",1256062078098
started,bundle,com.aptana.ide.php.debug.ui,1.1.0.25777,"com.aptana.ide.php.debug.ui",1256062078253
error,log,,,"Setting executable bit for: /usr/local/jruby-1.3.1/bin/jruby",1256062082769
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1256062084559
error,log,,,"Setting executable bit for: /usr/local/jruby-1.3.1/bin/jruby",1256062088011
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1256062092016
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1256062098404
started,bundle,org.eclipse.ui.browser,3.2.300.v20090526,"org.eclipse.ui.browser",1256062101569
opened,editor,org.radrails.rails.ui,1.3.1.26334,"org.radrails.rails.ui.browser.BrowserEditor",1256062101819
activated,editor,org.radrails.rails.ui,1.3.1.26334,"org.radrails.rails.ui.browser.BrowserEditor",1256062101842
activated,view,org.rubypeople.rdt.ui,1.2.3.26356,"org.rubypeople.rdt.ui.RubyExplorer",1256062151227
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1256062151356
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1256062162795
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1256062167985
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1256062173674
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1256062174447
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1256062175530
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1256062392013
