what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.refresh",1256062393409
activated,editor,org.radrails.rails.ui,1.3.1.26334,"org.radrails.rails.ui.browser.BrowserEditor",1256062398141
activated,view,org.rubypeople.rdt.ui,1.2.3.26356,"org.rubypeople.rdt.ui.RubyExplorer",1256062398197
closed,editor,org.radrails.rails.ui,1.3.1.26334,"org.radrails.rails.ui.browser.BrowserEditor",1256062398197
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1256062399610
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1256062417880
opened,editor,org.rubypeople.rdt.ui,1.2.3.26356,"org.rubypeople.rdt.ui.EditorRubyFile",1256062420300
activated,editor,org.rubypeople.rdt.ui,1.2.3.26356,"org.rubypeople.rdt.ui.EditorRubyFile",1256062420582
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1256062451268
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1256062472352
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1256062479729
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1256062490035
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1256062497717
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1256062502056
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1256062507406
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1256062697682
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1256062699139
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1256064156495
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1256064325799
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1256064337579
closed,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1256064343328
stopped,bundle,org.eclipse.jst.ws.axis.creation.ui,1.0.406.v200903031852,"org.eclipse.jst.ws.axis.creation.ui",1256064344262
stopped,bundle,org.eclipse.jst.ws.axis.consumption.ui,1.0.405.v200901261650,"org.eclipse.jst.ws.axis.consumption.ui",1256064344301
stopped,bundle,org.eclipse.jst.ws.axis.consumption.core,1.0.306.v200810082309,"org.eclipse.jst.ws.axis.consumption.core",1256064344347
stopped,bundle,org.eclipse.jst.ws.axis2.creation.ui,1.0.103.v200807162242,"org.eclipse.jst.ws.axis2.creation.ui",1256064344368
