what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1256280044932
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1256280048555
closed,editor,org.codehaus.groovy.eclipse.ui,2.0.0.xx-20091006-1400-e35,"org.codehaus.groovy.eclipse.editor.GroovyEditor",1256280049628
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1256280049774
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1256280049845
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1256280053098
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1256280138974
activated,editor,org.eclipse.ui.browser,3.2.300.v20090526,"org.eclipse.ui.browser.editor",1256280140083
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1256280143848
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1256280145496
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1256280146466
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1256280147388
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1256280158676
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.refresh",1256280159784
opened,editor,org.codehaus.groovy.eclipse.ui,2.0.0.xx-20091006-1400-e35,"org.codehaus.groovy.eclipse.editor.GroovyEditor",1256280163994
activated,editor,org.codehaus.groovy.eclipse.ui,2.0.0.xx-20091006-1400-e35,"org.codehaus.groovy.eclipse.editor.GroovyEditor",1256280164036
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1256280170634
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1256280172747
opened,editor,org.codehaus.groovy.eclipse.ui,2.0.0.xx-20091006-1400-e35,"org.codehaus.groovy.eclipse.editor.GroovyEditor",1256280173133
activated,editor,org.codehaus.groovy.eclipse.ui,2.0.0.xx-20091006-1400-e35,"org.codehaus.groovy.eclipse.editor.GroovyEditor",1256280173182
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1256280192093
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1256280272884
started,bundle,org.eclipse.mylyn.java.ui,3.2.2.v20090912-0400-e3x,"org.eclipse.mylyn.java.ui",1256280284036
started,bundle,org.eclipse.pde.api.tools,1.0.101.v20090714,"org.eclipse.pde.api.tools",1256280284159
started,bundle,org.eclipse.pde.api.tools.ui,1.0.101.v20090820,"org.eclipse.pde.api.tools.ui",1256280284164
