what,kind,bundleId,bundleVersion,description,time
started,bundle,com.aptana.ide.intro,1.5.0.26261,"com.aptana.ide.intro",1256410724355
started,bundle,com.aptana.ide.messagecenter,1.5.0.26125,"com.aptana.ide.messagecenter",1256410724356
started,bundle,com.aptana.ide.messagecenter.ui,1.5.0.26125,"com.aptana.ide.messagecenter.ui",1256410724357
started,bundle,com.aptana.ide.samples,1.5.0.24896,"com.aptana.ide.samples",1256410724357
started,bundle,com.aptana.ide.samples.ui,1.5.0.26125,"com.aptana.ide.samples.ui",1256410724357
started,bundle,com.aptana.ide.server,1.5.0.25398,"com.aptana.ide.server",1256410724358
started,bundle,com.aptana.ide.server.cloud,1.5.1.25890,"com.aptana.ide.server.cloud",1256410724358
started,bundle,com.aptana.ide.server.jetty,1.5.0.25656,"com.aptana.ide.server.jetty",1256410724431
started,bundle,com.aptana.ide.server.portal,1.5.0.26171,"com.aptana.ide.server.portal",1256410724433
started,bundle,com.aptana.ide.syncing,1.5.0.25369,"com.aptana.ide.syncing",1256410724433
started,bundle,com.aptana.ide.update,1.5.0.25759,"com.aptana.ide.update",1256410724433
started,bundle,com.aptana.ide.update.portal,1.5.0.26125,"com.aptana.ide.update.portal",1256410724434
started,bundle,com.aptana.ide.update.ui,1.5.0.26125,"com.aptana.ide.update.ui",1256410724435
started,bundle,org.eclipse.ecf.docshare,2.1.0.v20090916-2238,"org.eclipse.ecf.docshare",1256410724463
started,bundle,org.codehaus.groovy,1.7.0.xx-20091006-1400-e35,"org.codehaus.groovy",1256410724477
started,bundle,org.codehaus.groovy.eclipse.codebrowsing,2.0.0.xx-20091006-1400-e35,"org.codehaus.groovy.eclipse.codebrowsing",1256410724478
started,bundle,org.codehaus.groovy.eclipse.core,2.0.0.xx-20091006-1400-e35,"org.codehaus.groovy.eclipse.core",1256410724479
started,bundle,org.codehaus.groovy.eclipse.refactoring,2.0.0.xx-20091006-1400-e35,"org.codehaus.groovy.eclipse.refactoring",1256410724479
started,bundle,org.codehaus.groovy.eclipse.ui,2.0.0.xx-20091006-1400-e35,"org.codehaus.groovy.eclipse.ui",1256410724480
started,bundle,org.eclipse.jdt.core,3.5.1.xx-20091006-1400-e35,"org.eclipse.jdt.core",1256410724482
started,bundle,org.eclipse.jdt.groovy.core,1.0.0.xx-20091006-1400-e35,"org.eclipse.jdt.groovy.core",1256410724483
os,sysinfo,,,"macosx",1256410724488
arch,sysinfo,,,"x86",1256410724488
ws,sysinfo,,,"cocoa",1256410724488
locale,sysinfo,,,"en_US",1256410724488
