what,kind,bundleId,bundleVersion,description,time
closed,editor,org.codehaus.groovy.eclipse.ui,2.0.0.xx-20091006-1400-e35,"org.codehaus.groovy.eclipse.editor.GroovyEditor",1256279839491
activated,editor,org.codehaus.groovy.eclipse.ui,2.0.0.xx-20091006-1400-e35,"org.codehaus.groovy.eclipse.editor.GroovyEditor",1256279841929
closed,editor,org.codehaus.groovy.eclipse.ui,2.0.0.xx-20091006-1400-e35,"org.codehaus.groovy.eclipse.editor.GroovyEditor",1256279841929
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1256279842991
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1256279915631
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1256279917164
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1256279923428
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1256279925538
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1256279925613
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1256279929167
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1256279930662
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1256279930738
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1256279934802
closed,editor,org.codehaus.groovy.eclipse.ui,2.0.0.xx-20091006-1400-e35,"org.codehaus.groovy.eclipse.editor.GroovyEditor",1256279936156
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1256279936257
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1256279936329
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1256279940437
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1256279972463
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.refresh",1256279973427
error,log,,,"Groovy bug when compiling.",1256279973740
error,log,,,"Groovy bug when compiling.",1256279973742
error,log,,,"Groovy bug when compiling.",1256279973743
error,log,,,"Groovy bug when compiling.",1256279973745
error,log,,,"Groovy bug when compiling.",1256279973747
error,log,,,"Groovy bug when compiling.",1256279973749
