what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1256286081236
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1256286084647
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1256286200967
executed,command,,,"AUTOGEN:::org.codehaus.groovy.BreakpointRulerActions/org.groovy.codehaus.eclipse.ui.actions.ManageBreakpointRulerAction",1256286223114
executed,command,,,"AUTOGEN:::org.codehaus.groovy.BreakpointRulerActions/org.groovy.codehaus.eclipse.ui.actions.ManageBreakpointRulerAction",1256286224004
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1256286227386
started,bundle,org.eclipse.mylyn.java.tasks,3.2.2.v20090912-0400-e3x,"org.eclipse.mylyn.java.tasks",1256286227924
started,bundle,com.sun.jna,3.0.9,"com.sun.jna",1256286227997
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1256286230127
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1256286285457
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1256286288178
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1256286308860
activated,editor,org.eclipse.ui.browser,3.2.300.v20090526,"org.eclipse.ui.browser.editor",1256286309640
activated,editor,org.codehaus.groovy.eclipse.ui,2.0.0.xx-20091006-1400-e35,"org.codehaus.groovy.eclipse.editor.GroovyEditor",1256286321008
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1256286325747
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1256286327281
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1256286330146
activated,editor,org.eclipse.ui.browser,3.2.300.v20090526,"org.eclipse.ui.browser.editor",1256286330798
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1256286334908
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1256286343229
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1256286365920
activated,view,org.eclipse.datatools.connectivity.ui.dse,1.1.3.v200906020553,"org.eclipse.datatools.connectivity.DataSourceExplorerNavigator",1256286369030
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1256286369211
activated,editor,org.codehaus.groovy.eclipse.ui,2.0.0.xx-20091006-1400-e35,"org.codehaus.groovy.eclipse.editor.GroovyEditor",1256286518359
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1256286586503
